cpu_time,cpu_usage,h:m:s,io_in,io_out,jobid,max_pss,max_rss,max_uss,max_vms,mean_load,rule_name,s,threads,genome,library,maxlength,nrows,operation,status
15.81,650.6589877605438,0:00:03,0.0,0.04296875,0,469.6357421875,481.05078125,465.4921875,8478.84765625,180.08507260418847,binary_shell,3.6131,1,proteome,bedtools,100,1_000_000,nearest,ok
135.73000000000002,13111.284965157509,0:00:43,0.1328125,0.04296875,0,2441.76171875,2453.6171875,2438.1484375,65816.95703125,304.3431052356649,binary_shell,43.0806,1,proteome,bedtools,100,10_000_000,nearest,ok
1.66,0.0,0:00:00,0.0,0.04296875,0,130.65234375,135.125,128.15234375,1177.140625,0.0,binary_shell,0.1097,1,proteome,bedtools,1000,10_000,nearest,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.751953125,135.0234375,128.43359375,1177.14453125,0.0,binary_shell,0.5089,1,proteome,bedtools,1000,100_000,nearest,ok
16.0,705.0345074176788,0:00:03,0.0,0.04296875,0,480.6015625,491.79296875,476.2578125,8505.9921875,212.8060206722995,binary_shell,3.313,1,proteome,bedtools,1000,1_000_000,nearest,ok
182.24,17992.705724883082,0:00:52,581.6171875,0.04296875,0,3104.3955078125,3114.30078125,3100.03515625,66824.03125,341.44760760448094,binary_shell,52.6954,1,proteome,bedtools,1000,10_000_000,nearest,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.5947265625,135.11328125,128.109375,1177.15625,0.0,binary_shell,0.1093,1,hg38,bedtools,10,10_000,intersection,ok
1.55,0.0,0:00:00,0.0,0.04296875,0,130.6650390625,134.9296875,128.4140625,1177.140625,0.0,binary_shell,0.2083,1,hg38,bedtools,10,100_000,intersection,ok
4.23,210.99890143871303,0:00:02,0.0,0.04296875,0,463.982421875,473.6015625,460.56640625,1694.7421875,77.78250361647338,binary_shell,2.7127,1,hg38,bedtools,10,1_000_000,intersection,ok
78.20999999999998,7610.404552483558,0:01:30,0.0,0.04296875,0,3245.9912109375,3254.45703125,3242.94140625,4477.54296875,84.30830492532957,binary_shell,90.2687,1,hg38,bedtools,10,10_000_000,intersection,ok
1.61,0.0,0:00:00,0.0,0.04296875,0,130.9658203125,135.375,128.46875,1177.140625,0.0,binary_shell,0.1088,1,hg38,bedtools,100,10_000,intersection,ok
1.66,0.0,0:00:00,0.0,0.04296875,0,131.224609375,135.44921875,128.93359375,1177.1484375,0.0,binary_shell,0.209,1,hg38,bedtools,100,100_000,intersection,ok
4.220000000000001,209.14349625110623,0:00:03,0.0,0.04296875,0,463.943359375,473.44921875,460.48828125,1694.91796875,69.40612665678071,binary_shell,3.0133,1,hg38,bedtools,100,1_000_000,intersection,ok
77.97999999999999,7585.1771288633345,0:01:45,382.9296875,0.04296875,0,3246.2041015625,3255.5546875,3242.7578125,4478.27734375,72.1051011128978,binary_shell,105.1961,1,hg38,bedtools,100,10_000_000,intersection,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.359375,134.8359375,127.875,1177.1484375,0.0,binary_shell,0.1093,1,hg38,bedtools,1000,10_000,intersection,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.9111328125,135.1640625,128.65234375,1177.140625,0.0,binary_shell,0.209,1,hg38,bedtools,1000,100_000,intersection,ok
5.83,366.1323720932007,0:00:04,0.0,0.04296875,0,464.7109375,474.203125,461.359375,1695.984375,86.85175713186987,binary_shell,4.2156,1,hg38,bedtools,1000,1_000_000,intersection,ok
139.91,13772.261001491546,0:02:39,0.0,0.04296875,0,3249.005859375,3258.39453125,3245.50390625,4481.02734375,86.28979496274592,binary_shell,159.6047,1,hg38,bedtools,1000,10_000_000,intersection,ok
1.64,0.0,0:00:00,0.0,0.04296875,0,130.45703125,134.8984375,127.97265625,1177.1484375,0.0,binary_shell,0.1087,1,proteome,bedtools,10,10_000,intersection,ok
1.6800000000000002,0.0,0:00:00,0.0,0.04296875,0,130.580078125,134.83203125,128.2890625,1177.15234375,0.0,binary_shell,0.3084,1,proteome,bedtools,10,100_000,intersection,ok
7.46,530.7973440170288,0:00:05,48.69140625,0.04296875,0,515.912109375,525.30859375,512.578125,1746.9140625,89.6856270544161,binary_shell,5.9184,1,proteome,bedtools,10,1_000_000,intersection,ok
441.35,43928.31677117347,0:07:36,0.0,0.04296875,0,3711.3955078125,3719.875,3708.39453125,4943.11328125,96.32477326678836,binary_shell,456.0438,1,proteome,bedtools,10,10_000_000,intersection,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.345703125,134.83203125,127.84375,1177.14453125,0.0,binary_shell,0.1086,1,proteome,bedtools,100,10_000,intersection,ok
1.6700000000000002,0.0,0:00:00,0.0,0.04296875,0,130.8330078125,135.04296875,128.5703125,1177.1484375,0.0,binary_shell,0.3119,1,proteome,bedtools,100,100_000,intersection,ok
8.11,590.6770184755325,0:00:06,0.0,0.04296875,0,516.0087890625,525.41015625,512.62109375,1746.87890625,89.2227439689235,binary_shell,6.6203,1,proteome,bedtools,100,1_000_000,intersection,ok
573.35,57123.95831725597,0:09:27,0.015625,0.04296875,0,3710.3017578125,3720.03515625,3707.6171875,4943.21484375,100.60563719352466,binary_shell,567.8008,1,proteome,bedtools,100,10_000_000,intersection,ok
1.6800000000000002,0.0,0:00:00,0.0,0.04296875,0,130.5908203125,135.01171875,128.12109375,1177.15234375,0.0,binary_shell,0.1093,1,proteome,bedtools,1000,10_000,intersection,ok
1.61,0.0,0:00:00,0.0,0.04296875,0,131.169921875,135.359375,128.87109375,1177.14453125,0.0,binary_shell,0.3103,1,proteome,bedtools,1000,100_000,intersection,ok
12.329999999999998,1018.5124166965486,0:00:10,0.0,0.04296875,0,516.154296875,525.5546875,512.7578125,1746.875,98.65974327015928,binary_shell,10.3235,1,proteome,bedtools,1000,1_000_000,intersection,ok
947.97,94572.61997442246,0:15:46,144.96875,0.04296875,0,3686.84765625,3721.98046875,3660.15234375,4943.328125,99.8728104665707,binary_shell,946.9306,1,proteome,bedtools,1000,10_000_000,intersection,ok
1.61,0.0,0:00:00,0.0,0.04296875,0,130.498046875,134.89453125,127.99609375,1177.140625,0.0,binary_shell,0.11,1,hg38,bedtools,10,10_000,subtract,ok
1.62,0.0,0:00:00,0.0,0.04296875,0,131.0751953125,135.3359375,128.81640625,1177.15234375,0.0,binary_shell,0.3086,1,hg38,bedtools,10,100_000,subtract,ok
4.79,266.1198888778687,0:00:03,0.0,0.04296875,0,463.640625,473.08203125,460.23828125,1694.8828125,82.8164947759074,binary_shell,3.2134,1,hg38,bedtools,10,1_000_000,subtract,ok
78.52999999999999,7639.921082210541,0:01:33,0.0,0.04296875,0,3245.85546875,3254.3984375,3242.79296875,4477.6796875,81.90750029342551,binary_shell,93.275,1,hg38,bedtools,10,10_000_000,subtract,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,131.044921875,135.51171875,128.55078125,1177.1484375,0.0,binary_shell,0.1121,1,hg38,bedtools,100,10_000,subtract,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,130.984375,135.23828125,128.69140625,1177.15625,0.0,binary_shell,0.31,1,hg38,bedtools,100,100_000,subtract,ok
4.76,266.16177167892454,0:00:03,42.21875,0.04296875,0,463.89453125,473.37890625,460.53125,1695.0546875,75.71335651424457,binary_shell,3.5154,1,hg38,bedtools,100,1_000_000,subtract,ok
78.41,7620.448997855186,0:01:44,0.0,0.04296875,0,3246.6318359375,3256.015625,3243.16015625,4478.39453125,72.71634850992646,binary_shell,104.7969,1,hg38,bedtools,100,10_000_000,subtract,ok
1.69,0.0,0:00:00,0.0,0.04296875,0,130.5283203125,134.9609375,128.046875,1177.15234375,0.0,binary_shell,0.1103,1,hg38,bedtools,1000,10_000,subtract,ok
1.66,0.0,0:00:00,0.0,0.04296875,0,130.962890625,135.20703125,128.68359375,1177.16015625,0.0,binary_shell,0.3097,1,hg38,bedtools,1000,100_000,subtract,ok
5.8500000000000005,371.1077887773514,0:00:04,0.0,0.04296875,0,464.9697265625,474.64453125,461.60546875,1696.12109375,84.03414291850387,binary_shell,4.4162,1,hg38,bedtools,1000,1_000_000,subtract,ok
138.38,13622.492110896112,0:02:29,0.0,0.04296875,0,3249.08984375,3258.45703125,3245.60546875,4481.15625,91.0100887125346,binary_shell,149.6811,1,hg38,bedtools,1000,10_000_000,subtract,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,130.015625,134.546875,127.51953125,1177.14453125,0.0,binary_shell,0.1089,1,proteome,bedtools,10,10_000,subtract,ok
1.6800000000000002,0.0,0:00:00,0.0,0.04296875,0,131.1318359375,135.328125,128.84375,1177.13671875,0.0,binary_shell,0.3096,1,proteome,bedtools,10,100_000,subtract,ok
8.02,588.7799255132675,0:00:06,0.0,0.04296875,0,515.734375,525.44140625,512.3515625,1747.04296875,91.70118863659538,binary_shell,6.4206,1,proteome,bedtools,10,1_000_000,subtract,ok
440.08,43796.47548308373,0:07:32,0.0,0.04296875,0,3711.4599609375,3720.0703125,3708.453125,4943.28515625,96.88644264712735,binary_shell,452.0393,1,proteome,bedtools,10,10_000_000,subtract,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,130.4541015625,134.88671875,127.98046875,1177.140625,0.0,binary_shell,0.1089,1,proteome,bedtools,100,10_000,subtract,ok
1.64,0.0,0:00:00,0.0,0.04296875,0,131.4208984375,135.69921875,129.10546875,1177.15234375,0.0,binary_shell,0.3099,1,proteome,bedtools,100,100_000,subtract,ok
7.97,584.8445754051208,0:00:06,0.0,0.04296875,0,515.796875,525.3984375,512.44140625,1746.99609375,92.534604888104,binary_shell,6.3203,1,proteome,bedtools,100,1_000_000,subtract,ok
500.92,49871.4566131115,0:08:46,0.0,0.04296875,0,3710.37109375,3720.328125,3707.9140625,4943.33203125,94.81225363986766,binary_shell,526.0022,1,proteome,bedtools,100,10_000_000,subtract,ok
1.6700000000000002,0.0,0:00:00,0.0,0.04296875,0,130.4384765625,134.953125,127.95703125,1177.1484375,0.0,binary_shell,0.1091,1,proteome,bedtools,1000,10_000,subtract,ok
1.6700000000000002,0.0,0:00:00,0.0,0.04296875,0,130.8671875,135.1171875,128.5546875,1177.1484375,0.0,binary_shell,0.4097,1,proteome,bedtools,1000,100_000,subtract,ok
8.46,631.957326221466,0:00:06,0.0,0.04296875,0,516.4443359375,526.0390625,513.0625,1747.01953125,91.31383287428166,binary_shell,6.9207,1,proteome,bedtools,1000,1_000_000,subtract,ok
501.68,49952.84595568181,0:08:42,569.6875,0.04296875,0,3711.5419921875,3719.34765625,3708.20703125,4943.46875,95.62736598581918,binary_shell,522.3698,1,proteome,bedtools,1000,10_000_000,subtract,ok
1.71,0.0,0:00:00,0.0,0.04296875,0,131.0244140625,135.34375,128.51953125,1177.14453125,0.0,unary_shell,0.1093,1,hg38,bedtools,10,10_000,merge,ok
1.64,0.0,0:00:00,0.0,0.04296875,0,131.1630859375,135.36328125,128.87109375,1177.15234375,0.0,unary_shell,0.3092,1,hg38,bedtools,10,100_000,merge,ok
3.3100000000000005,112.16770560741423,0:00:02,0.0,0.04296875,0,446.447265625,459.1015625,441.91015625,1765.515625,55.74608445944545,unary_shell,2.0121,1,hg38,bedtools,10,1_000_000,merge,ok
18.9,1682.32643737793,0:00:19,0.0,0.04296875,0,3111.6416015625,3123.9296875,3106.69921875,5141.77734375,85.23825255765006,unary_shell,19.7368,1,hg38,bedtools,10,10_000_000,merge,ok
1.64,0.0,0:00:00,0.0,0.04296875,0,131.0166015625,135.53515625,128.47265625,1177.14453125,0.0,unary_shell,0.1101,1,hg38,bedtools,100,10_000,merge,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,131.5205078125,135.7578125,129.21875,1177.15625,0.0,unary_shell,0.3095,1,hg38,bedtools,100,100_000,merge,ok
3.26,112.2783583879471,0:00:02,0.00390625,0.04296875,0,444.5478515625,456.66796875,439.89453125,1760.91015625,55.80581219732522,unary_shell,2.0119,1,hg38,bedtools,100,1_000_000,merge,ok
18.87,1670.477240490913,0:00:19,0.0,0.04296875,0,3112.16015625,3124.60546875,3107.26953125,5141.69921875,86.83818607104705,unary_shell,19.2367,1,hg38,bedtools,100,10_000_000,merge,ok
1.6700000000000002,0.0,0:00:00,0.0,0.04296875,0,131.515625,135.91015625,128.97265625,1177.15625,0.0,unary_shell,0.1083,1,hg38,bedtools,1000,10_000,merge,ok
1.69,0.0,0:00:00,0.0,0.04296875,0,131.6318359375,135.859375,129.328125,1177.15625,0.0,unary_shell,0.3095,1,hg38,bedtools,1000,100_000,merge,ok
3.33,114.52729263305665,0:00:01,0.0,0.04296875,0,445.833984375,458.24609375,441.21875,1765.01953125,59.92119589345415,unary_shell,1.9113,1,hg38,bedtools,1000,1_000_000,merge,ok
19.25,1716.145098614693,0:00:15,0.0,0.04296875,0,3111.5859375,3123.6328125,3106.73046875,5159.1171875,107.72484564912452,unary_shell,15.9308,1,hg38,bedtools,1000,10_000_000,merge,ok
1.66,0.0,0:00:00,0.0,0.04296875,0,131.0654296875,135.44921875,128.5234375,1177.13671875,0.0,unary_shell,0.1094,1,proteome,bedtools,10,10_000,merge,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,130.6328125,134.9140625,128.36328125,1177.15234375,0.0,unary_shell,0.3095,1,proteome,bedtools,10,100_000,merge,ok
4.470000000000001,233.11558482646944,0:00:03,0.0,0.04296875,0,580.6103515625,593.28125,575.96484375,1825.05859375,77.35110354302867,unary_shell,3.0137,1,proteome,bedtools,10,1_000_000,merge,ok
17.52,1537.4073967695233,0:00:27,0.0,0.04296875,0,3336.4912109375,3346.51171875,3331.56640625,4910.1328125,55.59371133682784,unary_shell,27.6543,1,proteome,bedtools,10,10_000_000,merge,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,130.05859375,134.5546875,127.5546875,1177.14453125,0.0,unary_shell,0.1091,1,proteome,bedtools,100,10_000,merge,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.720703125,134.95703125,128.44921875,1177.1484375,0.0,unary_shell,0.3094,1,proteome,bedtools,100,100_000,merge,ok
3.81,166.01760685443878,0:00:02,0.0,0.04296875,0,575.9384765625,588.859375,571.2578125,1820.609375,63.54410500676708,unary_shell,2.6126,1,proteome,bedtools,100,1_000_000,merge,ok
17.6,1541.8757222175595,0:00:24,0.0,0.04296875,0,3470.1474609375,3480.5859375,3465.38671875,5060.2109375,63.32694827076506,unary_shell,24.3479,1,proteome,bedtools,100,10_000_000,merge,ok
1.6700000000000002,0.0,0:00:00,0.0,0.04296875,0,130.5,134.92578125,127.98828125,1177.15234375,0.0,unary_shell,0.1096,1,proteome,bedtools,1000,10_000,merge,ok
1.7100000000000002,0.0,0:00:00,0.0,0.04296875,0,130.7744140625,135.03125,128.5078125,1177.1484375,0.0,unary_shell,0.3094,1,proteome,bedtools,1000,100_000,merge,ok
3.74,167.048228430748,0:00:02,0.0,0.04296875,0,576.5234375,589.31640625,571.91796875,1820.64453125,66.49473055794846,unary_shell,2.5122,1,proteome,bedtools,1000,1_000_000,merge,ok
17.56,1545.1114703178407,0:00:23,0.1015625,0.04296875,0,3657.7890625,3668.3671875,3653.04296875,5275.91015625,65.90272547440044,unary_shell,23.4453,1,proteome,bedtools,1000,10_000_000,merge,ok
1.74,0.0,0:00:00,0.0,0.04296875,0,131.1826171875,135.56640625,128.64453125,1177.14453125,0.0,unary_shell,0.1103,1,hg38,bedtools,10,10_000,cluster,ok
1.63,0.0,0:00:00,0.0,0.04296875,0,130.9638671875,135.2265625,128.6953125,1177.15625,0.0,unary_shell,0.3092,1,hg38,bedtools,10,100_000,cluster,ok
5.27,315.5124936342239,0:00:02,0.0,0.04296875,0,445.763671875,456.28515625,441.05078125,1765.265625,108.28868592143904,unary_shell,2.9136,1,hg38,bedtools,10,1_000_000,cluster,ok
21.51,1939.1029385805127,0:00:28,0.0,0.04296875,0,3110.796875,3123.62109375,3105.7421875,5141.53515625,67.45778664028666,unary_shell,28.7454,1,hg38,bedtools,10,10_000_000,cluster,ok
1.66,0.0,0:00:00,0.0,0.04296875,0,130.580078125,135.01953125,128.0625,1177.15625,0.0,unary_shell,0.11,1,hg38,bedtools,100,10_000,cluster,ok
1.65,0.0,0:00:00,0.0,0.04296875,0,131.2041015625,135.41796875,128.9140625,1177.1484375,0.0,unary_shell,0.3096,1,hg38,bedtools,100,100_000,cluster,ok
5.37,318.18381264209745,0:00:02,0.0,0.04296875,0,444.4248046875,455.078125,439.671875,1760.6484375,113.11654561321514,unary_shell,2.8129,1,hg38,bedtools,100,1_000_000,cluster,ok
21.44,1935.0710902929304,0:00:27,0.01953125,0.04296875,0,3110.7783203125,3121.0546875,3105.8046875,5141.43359375,69.24612153276956,unary_shell,27.9448,1,hg38,bedtools,100,10_000_000,cluster,ok
1.6700000000000002,0.0,0:00:00,0.0,0.04296875,0,131.123046875,135.5,128.59375,1177.14453125,0.0,unary_shell,0.1097,1,hg38,bedtools,1000,10_000,cluster,ok
1.6,0.0,0:00:00,0.0,0.04296875,0,130.537109375,134.76171875,128.27734375,1177.1484375,0.0,unary_shell,0.3091,1,hg38,bedtools,1000,100_000,cluster,ok
5.28,315.15593354702,0:00:03,0.0,0.04296875,0,445.1640625,456.04296875,440.34375,1764.76171875,101.22444741632418,unary_shell,3.1134,1,hg38,bedtools,1000,1_000_000,cluster,ok
21.44,1933.1731910467147,0:00:28,0.0,0.04296875,0,3110.8251953125,3121.12890625,3105.92578125,5141.46484375,68.19979672155631,unary_shell,28.3457,1,hg38,bedtools,1000,10_000_000,cluster,ok
1.64,0.0,0:00:00,0.0,0.04296875,0,131.1650390625,135.55078125,128.6328125,1177.1484375,0.0,unary_shell,0.1083,1,proteome,bedtools,10,10_000,cluster,ok
1.64,0.0,0:00:00,0.0,0.04296875,0,130.8623046875,135.15625,128.58984375,1177.16015625,0.0,unary_shell,0.4095,1,proteome,bedtools,10,100_000,cluster,ok
6.67,452.44254739284514,0:00:03,0.0,0.04296875,0,572.0693359375,582.58984375,567.29296875,1816.2890625,115.57587003706234,unary_shell,3.9147,1,proteome,bedtools,10,1_000_000,cluster,ok
17.6,1545.1204275608063,0:00:37,0.0,0.04296875,0,3654.349609375,3665.08203125,3649.54296875,5269.34765625,41.69297819599808,unary_shell,37.0595,1,proteome,bedtools,10,10_000_000,cluster,ok
1.57,0.0,0:00:00,0.0,0.04296875,0,130.9296875,135.36328125,128.421875,1177.15234375,0.0,unary_shell,0.1088,1,proteome,bedtools,100,10_000,cluster,ok
1.6900000000000002,0.0,0:00:00,0.0,0.04296875,0,130.5341796875,134.82421875,128.24609375,1177.15234375,0.0,unary_shell,0.4097,1,proteome,bedtools,100,100_000,cluster,ok
6.44,437.90051178932185,0:00:04,0.0,0.04296875,0,572.5185546875,583.046875,567.76171875,1816.6015625,109.06813488100616,unary_shell,4.0149,1,proteome,bedtools,100,1_000_000,cluster,ok
17.55,1545.11003074646,0:00:38,0.0,0.04296875,0,3642.0732421875,3652.58984375,3637.27734375,5256.97265625,39.75617804352154,unary_shell,38.8647,1,proteome,bedtools,100,10_000_000,cluster,ok
1.66,0.0,0:00:00,0.0,0.04296875,0,131.0732421875,135.58984375,128.52734375,1177.1484375,0.0,unary_shell,0.1094,1,proteome,bedtools,1000,10_000,cluster,ok
1.61,0.0,0:00:00,0.0,0.04296875,0,130.357421875,134.640625,128.08984375,1177.14453125,0.0,unary_shell,0.4086,1,proteome,bedtools,1000,100_000,cluster,ok
6.64,459.3220525503159,0:00:03,0.0,0.04296875,0,572.453125,583.07421875,567.7421875,1816.76171875,117.360470674538,unary_shell,3.9138,1,proteome,bedtools,1000,1_000_000,cluster,ok
17.57,1544.751081609726,0:00:37,0.00390625,0.04296875,0,3720.9365234375,3731.359375,3716.18359375,5347.73828125,41.456948636739966,unary_shell,37.2616,1,proteome,bedtools,1000,10_000_000,cluster,ok
3.18,0.0,0:00:00,0.0,0.04296875,0,203.3671875,260.0546875,153.91015625,2202.87890625,0.0,binary_python,0.8128,1,hg38,bioframe,10,10_000,nearest,ok
3.13,0.0,0:00:01,0.0,0.04296875,0,202.1484375,258.59765625,152.4609375,2202.75,0.0,binary_python,1.0133,1,hg38,bioframe,10,100_000,nearest,ok
5.28,208.90277559757232,0:00:03,0.0,0.04296875,0,418.146484375,474.7109375,368.65625,2486.18359375,69.27491065712759,binary_python,3.0156,1,hg38,bioframe,10,1_000_000,nearest,ok
18.39,1523.9653959035877,0:00:29,0.19921875,0.04296875,0,1021.1240234375,1078.1640625,971.10546875,3090.390625,51.03610666563871,binary_python,29.8605,1,hg38,bioframe,10,10_000_000,nearest,ok
3.1900000000000004,0.0,0:00:00,0.0,0.04296875,0,203.5263671875,260.37109375,153.953125,2204.4453125,0.0,binary_python,0.8128,1,hg38,bioframe,100,10_000,nearest,ok
3.17,0.0,0:00:00,0.0,0.04296875,0,206.51953125,263.4609375,156.5859375,2206.94921875,0.0,binary_python,0.9129,1,hg38,bioframe,100,100_000,nearest,ok
5.26,209.85502331256868,0:00:02,0.0,0.04296875,0,441.6875,498.171875,392.234375,2510.91796875,71.99325799769444,binary_python,2.9149,1,hg38,bioframe,100,1_000_000,nearest,ok
18.380000000000003,1522.5607802391048,0:00:31,0.0,0.04296875,0,1037.01953125,1094.3671875,987.0390625,3106.80078125,48.3903449161642,binary_python,31.4641,1,hg38,bioframe,100,10_000_000,nearest,ok
3.2,0.0,0:00:00,0.0,0.04296875,0,206.4384765625,262.1171875,157.90625,2206.12109375,0.0,binary_python,0.8114,1,hg38,bioframe,1000,10_000,nearest,ok
3.14,0.0,0:00:00,0.0,0.04296875,0,205.1259765625,260.5859375,156.63671875,2204.3203125,0.0,binary_python,0.9117,1,hg38,bioframe,1000,100_000,nearest,ok
5.24,208.97535893917083,0:00:02,0.0,0.04296875,0,447.6640625,506.421875,395.9375,2517.69921875,71.69361317883721,binary_python,2.9148,1,hg38,bioframe,1000,1_000_000,nearest,ok
18.35,1520.238137841225,0:00:30,0.0,0.04296875,0,1061.865234375,1118.5703125,1012.27734375,3131.12890625,49.90841913147604,binary_python,30.4606,1,hg38,bioframe,1000,10_000_000,nearest,ok
3.68,52.956448745727535,0:00:01,0.4921875,0.046875,0,218.0478515625,275.6171875,167.8515625,2287.10546875,47.58953480125734,binary_python,1.1128,1,proteome,bioframe,10,10_000,nearest,ok
9.95,678.8848119020463,0:00:07,0.0,0.04296875,0,266.720703125,323.8515625,216.87890625,2336.953125,92.72769359697278,binary_python,7.3213,1,proteome,bioframe,10,100_000,nearest,ok
18.27,1518.3521273851395,0:00:28,0.0,0.04296875,0,387.578125,446.41015625,336.06640625,2460.37890625,54.134021604696144,binary_python,28.048,1,proteome,bioframe,10,1_000_000,nearest,ok
48.67,4556.4762857913975,0:00:52,0.0,0.04296875,0,2197.5166015625,2255.4453125,2146.33203125,4287.3515625,85.98836532909459,binary_python,52.9895,1,proteome,bioframe,10,10_000_000,nearest,ok
3.73,51.90329990386963,0:00:01,0.0,0.046875,0,217.2822265625,274.1015625,167.83984375,2287.265625,46.63059960544664,binary_python,1.1131,1,proteome,bioframe,100,10_000,nearest,ok
9.93,680.3127440929413,0:00:07,0.0,0.04296875,0,269.4228515625,326.4375,219.53515625,2339.78515625,91.67072360425382,binary_python,7.4213,1,proteome,bioframe,100,100_000,nearest,ok
18.31,1513.590201091766,0:00:23,0.0,0.04296875,0,398.92578125,456.390625,348.359375,2469.265625,64.29726086261826,binary_python,23.5405,1,proteome,bioframe,100,1_000_000,nearest,ok
48.88,4567.80831065178,0:00:54,0.43359375,0.04296875,0,1756.8583984375,1818.1796875,1707.46875,3880.859375,84.43611770924254,binary_python,54.0978,1,proteome,bioframe,100,10_000_000,nearest,ok
3.16,53.01133024692536,0:00:01,0.0,0.04296875,0,202.2353515625,260.44140625,151.375,2204.4375,47.60408435433806,binary_python,1.1136,1,proteome,bioframe,1000,10_000,nearest,ok
8.91,574.8720563411714,0:00:06,0.0,0.04296875,0,268.2744140625,324.96875,218.58984375,2337.8828125,89.56971538407163,binary_python,6.4182,1,proteome,bioframe,1000,100_000,nearest,ok
18.34,1517.504906654358,0:00:21,0.0,0.04296875,0,400.2607421875,457.46484375,349.8359375,2471.57421875,69.80067754135831,binary_python,21.7405,1,proteome,bioframe,1000,1_000_000,nearest,ok
48.72,4556.9128989934925,0:00:49,11.34765625,0.04296875,0,2968.302734375,3034.19921875,2916.0234375,5178.60546875,92.2717503327319,binary_python,49.3858,1,proteome,bioframe,1000,10_000_000,nearest,ok
3.2300000000000004,0.0,0:00:00,0.0,0.04296875,0,205.3115234375,261.91015625,155.96484375,2206.12109375,0.0,binary_python,0.7123,1,hg38,bioframe,10,10_000,intersection,ok
3.16,0.0,0:00:00,0.0,0.04296875,0,204.611328125,260.4296875,155.9140625,2204.30078125,0.0,binary_python,0.9135,1,hg38,bioframe,10,100_000,intersection,ok
4.22,104.83644647598264,0:00:02,0.0,0.04296875,0,424.1748046875,481.33203125,374.4921875,2500.29296875,52.02804736711764,binary_python,2.015,1,hg38,bioframe,10,1_000_000,intersection,ok
17.4,1425.1782768487933,0:00:14,0.0,0.04296875,0,2381.7021484375,2448.33203125,2331.09765625,4527.3515625,95.42283638027888,binary_python,14.9354,1,hg38,bioframe,10,10_000_000,intersection,ok
3.19,0.0,0:00:00,0.0,0.046875,0,205.2783203125,262.01171875,156.00390625,2206.11328125,0.0,binary_python,0.7132,1,hg38,bioframe,100,10_000,intersection,ok
3.1500000000000004,0.0,0:00:00,0.0,0.04296875,0,204.2255859375,260.66796875,154.71484375,2204.3125,0.0,binary_python,0.9129,1,hg38,bioframe,100,100_000,intersection,ok
4.17,104.87740466594695,0:00:01,0.0,0.04296875,0,438.978515625,496.58203125,388.34765625,2512.54296875,54.79988487840975,binary_python,1.9138,1,hg38,bioframe,100,1_000_000,intersection,ok
18.45,1529.0891724109647,0:00:17,0.0,0.04296875,0,2523.70703125,2580.6484375,2474.0390625,4593.09375,85.22741508888994,binary_python,17.9413,1,hg38,bioframe,100,10_000_000,intersection,ok
3.2300000000000004,0.0,0:00:00,0.0,0.04296875,0,205.5146484375,262.45703125,156.31640625,2204.98828125,0.0,binary_python,0.7129,1,hg38,bioframe,1000,10_000,intersection,ok
3.13,0.0,0:00:00,0.0,0.04296875,0,203.111328125,261.7109375,151.56640625,2204.98046875,0.0,binary_python,0.9127,1,hg38,bioframe,1000,100_000,intersection,ok
4.76,156.90245237350464,0:00:02,0.0,0.046875,0,375.7529296875,432.71484375,325.5234375,2445.26953125,70.8439880043637,binary_python,2.2148,1,hg38,bioframe,1000,1_000_000,intersection,ok
18.48,1530.8230724096295,0:00:42,0.0,0.04296875,0,3236.2265625,3294.7890625,3185.015625,5427.76953125,35.78090255878191,binary_python,42.7832,1,hg38,bioframe,1000,10_000_000,intersection,ok
3.14,0.0,0:00:00,0.0,0.04296875,0,204.85546875,261.62109375,155.48828125,2204.9921875,0.0,binary_python,0.9132,1,proteome,bioframe,10,10_000,intersection,ok
6.21,312.1627366542816,0:00:04,0.0,0.04296875,0,265.345703125,322.46875,215.3359375,2336.4296875,77.72105309365375,binary_python,4.0165,1,proteome,bioframe,10,100_000,intersection,ok
15.66,1257.1102400541304,0:00:13,0.0,0.04296875,0,526.3232421875,583.50390625,476.1015625,2595.828125,95.74198684965089,binary_python,13.1302,1,proteome,bioframe,10,1_000_000,intersection,ok
48.65,4552.798976588249,0:00:59,0.0,0.04296875,0,5018.4921875,5076.76953125,4967.234375,7110.8828125,76.37009416608697,binary_python,59.6149,1,proteome,bioframe,10,10_000_000,intersection,ok
3.1500000000000004,0.0,0:00:01,0.0,0.04296875,0,204.3486328125,260.5859375,155.4453125,2204.31640625,0.0,binary_python,1.0127,1,proteome,bioframe,100,10_000,intersection,ok
